Year,geoid,type,name,centroid_lng,centroid_lat,bbox_arr
2018,4224336,place,"Everson, PA",-79.5870342,40.0903596,"{-79.59033,40.085365,-79.582736,40.096672}"
2018,4224392,place,"Exeter, PA",-75.8215816,41.334323,"{-75.85174,41.30858,-75.794138,41.355471}"
2018,4224432,place,"Export, PA",-79.6230634,40.416912,"{-79.637324,40.410486,-79.612999,40.422504}"
2018,4224440,place,"Exton, PA",-75.6330606,40.0299156,"{-75.65337,40.014929,-75.607881,40.044926}"
2018,4224448,place,"Eyers Grove, PA",-76.5196141,41.0954932,"{-76.522228,41.084583,-76.515614,41.105487}"
2018,4224488,place,"Factoryville, PA",-75.7822428,41.5602278,"{-75.790793,41.547383,-75.769564,41.570641}"
2018,4224536,place,"Fairchance, PA",-79.753988,39.8251481,"{-79.763506,39.811149,-79.739588,39.837852}"
2018,4224544,place,"Fairdale, PA",-79.968023,39.8901451,"{-79.986925,39.876668,-79.95568,39.902563}"
2018,4224560,place,"Fairfield, PA",-77.3698195,39.7890012,"{-77.380745,39.780755,-77.361187,39.798369}"
2018,4224664,place,"Fairhope, PA",-79.8388396,40.1151314,"{-79.851986,40.103974,-79.828282,40.12414}"
2018,4224712,place,"Fairless Hills, PA",-74.8509603,40.1776665,"{-74.871241,40.165811,-74.830059,40.190628}"
2018,4224832,place,"Fairview, PA",-79.7431512,41.0155951,"{-79.747482,41.012258,-79.738746,41.018373}"
2018,4224856,place,"Fairview, PA",-80.254093,42.0239007,"{-80.282709,42.00772,-80.232473,42.047209}"
2018,4224948,place,"Fairview-Ferndale, PA",-76.5753485,40.7807417,"{-76.591549,40.768643,-76.559681,40.789066}"
2018,4225136,place,"Falls Creek, PA",-78.8069467,41.1419589,"{-78.81443,41.132252,-78.794814,41.150618}"
2018,4225152,place,"Fallston, PA",-80.3138154,40.7268873,"{-80.324728,40.714891,-80.303268,40.733478}"
2018,4225168,place,"Falmouth, PA",-76.7042455,40.1287986,"{-76.717412,40.120259,-76.692549,40.144511}"
2018,4225248,place,"Farmersville, PA",-76.1520952,40.1242339,"{-76.179107,40.116861,-76.136816,40.142488}"
2018,4225280,place,"Farmington, PA",-79.562942,39.8081808,"{-79.58119,39.796,-79.54236,39.82425}"
2018,4225360,place,"Farrell, PA",-80.4970563,41.2112635,"{-80.518894,41.198818,-80.467777,41.221013}"
2018,4225416,place,"Fawn Grove, PA",-76.4521151,39.7311722,"{-76.467906,39.721147,-76.43874,39.743276}"
2018,4225420,place,"Fawn Lake Forest, PA",-75.054398,41.51421,"{-75.083198,41.496967,-75.032376,41.537374}"
2018,4225424,place,"Faxon, PA",-76.977138,41.2556771,"{-76.982647,41.248389,-76.971135,41.26246}"
2018,4225456,place,"Fayette City, PA",-79.8368079,40.1009844,"{-79.844874,40.094905,-79.834093,40.10589}"
2018,4225464,place,"Fayetteville, PA",-77.5651004,39.9114329,"{-77.590575,39.896559,-77.528597,39.928175}"
2018,4225496,place,"Feasterville, PA",-74.9915628,40.1540012,"{-75.002563,40.14558,-74.979756,40.16312}"
2018,4225568,place,"Fellsburg, PA",-79.8269887,40.1842069,"{-79.839618,40.17331,-79.8117,40.19729}"
2018,4225584,place,"Felton, PA",-76.5611354,39.857115,"{-76.571733,39.850467,-76.548596,39.864872}"
2018,4225680,place,"Ferndale, PA",-78.919817,40.2905486,"{-78.929783,40.281842,-78.910019,40.295587}"
2018,4225744,place,"Fernville, PA",-76.4774366,41.0019717,"{-76.489979,40.994769,-76.460744,41.008449}"
2018,4225944,place,"Finleyville, PA",-80.0020317,40.2527652,"{-80.009228,40.250214,-79.99544,40.256101}"
2018,4226232,place,"Fivepointville, PA",-76.0562914,40.1792429,"{-76.071397,40.173482,-76.036327,40.191581}"
2018,4226280,place,"Fleetwood, PA",-75.8215794,40.4565032,"{-75.83797,40.446696,-75.802216,40.46516}"
2018,4226296,place,"Flemington, PA",-77.4702324,41.1271904,"{-77.477565,41.121584,-77.461036,41.134677}"
2018,4226328,place,"Flora Dale, PA",-77.2483401,39.9597977,"{-77.251042,39.957492,-77.245854,39.961889}"
2018,4226376,place,"Flourtown, PA",-75.2068828,40.1052,"{-75.215643,40.085962,-75.193697,40.120224}"
2018,4226397,place,"Flying Hills, PA",-75.9132227,40.2779069,"{-75.925629,40.270072,-75.905326,40.285362}"
2018,4226408,place,"Folcroft, PA",-75.2793353,39.8892174,"{-75.290135,39.876692,-75.261871,39.907475}"
2018,4226432,place,"Folsom, PA",-75.3286654,39.8923812,"{-75.341949,39.882629,-75.313855,39.901098}"
2018,4226488,place,"Foot of Ten, PA",-78.4613282,40.4181259,"{-78.481222,40.414073,-78.439526,40.422188}"
2018,4226504,place,"Force, PA",-78.5040598,41.2593205,"{-78.508004,41.252961,-78.498585,41.262733}"
2018,4226512,place,"Ford City, PA",-79.5329987,40.7696153,"{-79.545387,40.759406,-79.522069,40.780048}"
2018,4226520,place,"Ford Cliff, PA",-79.5357651,40.7608129,"{-79.540021,40.758423,-79.531451,40.763119}"
2018,4226560,place,"Forest City, PA",-75.4692306,41.6526905,"{-75.475668,41.64141,-75.462238,41.662964}"
2018,4226592,place,"Forest Hills, PA",-79.8544667,40.4250837,"{-79.872347,40.409283,-79.838541,40.438428}"
2018,4226704,place,"Forestville, PA",-76.2921594,40.6937648,"{-76.309768,40.68379,-76.279755,40.700578}"
2018,4226760,place,"Forksville, PA",-76.6028409,41.4896126,"{-76.619991,41.477937,-76.580773,41.499761}"
2018,4226812,place,"Fort Indiantown Gap, PA",-76.5845554,40.4453255,"{-76.668088,40.410834,-76.526161,40.482459}"
2018,4226824,place,"Fort Loudon, PA",-77.9072361,39.9219065,"{-77.934065,39.906008,-77.877019,39.944545}"
2018,4226872,place,"Fort Washington, PA",-75.1925745,40.1407633,"{-75.219948,40.126107,-75.164104,40.156425}"
2018,4226880,place,"Forty Fort, PA",-75.871925,41.2836668,"{-75.885129,41.263581,-75.849087,41.301328}"
2018,4226960,place,"Foster Brook, PA",-78.6024357,41.983354,"{-78.626809,41.961121,-78.583012,41.994859}"
2018,4226984,place,"Foundryville, PA",-76.2349967,41.0769032,"{-76.247433,41.069629,-76.228552,41.086949}"
2018,4227008,place,"Fountain Hill, PA",-75.3960799,40.6028141,"{-75.406378,40.593018,-75.388559,40.614423}"
2018,4227024,place,"Fountain Springs, PA",-76.3285132,40.7721685,"{-76.339575,40.766248,-76.318359,40.777747}"
2018,4227112,place,"Foxburg, PA",-79.6778458,41.1415271,"{-79.686719,41.137022,-79.675597,41.154933}"
2018,4227120,place,"Fox Chapel, PA",-79.8889028,40.5259961,"{-79.915015,40.491527,-79.85527,40.552101}"
2018,4227130,place,"Fox Chase, PA",-75.9634199,40.3947957,"{-75.972766,40.390282,-75.954507,40.401219}"
2018,4227232,place,"Frackville, PA",-76.2329308,40.783315,"{-76.242132,40.776407,-76.223641,40.790386}"
2018,4227312,place,"Frankfort Springs, PA",-80.4427769,40.4810152,"{-80.448448,40.477717,-80.437119,40.484269}"
2018,4227360,place,"Franklin, PA",-78.8842502,40.3416815,"{-78.895747,40.333398,-78.875103,40.353754}"
2018,4227456,place,"Franklin, PA",-79.8320877,41.3830304,"{-79.872759,41.372178,-79.817461,41.417906}"
2018,4227552,place,"Franklin Park, PA",-80.0987256,40.59212,"{-80.158691,40.542246,-80.064048,40.616286}"
2018,4227576,place,"Franklintown, PA",-77.0295387,40.0760437,"{-77.035086,40.071485,-77.024304,40.080557}"
2018,4227648,place,"Fredericksburg, PA",-80.1764503,41.643764,"{-80.195686,41.62957,-80.160865,41.658266}"
2018,4227656,place,"Fredericksburg, PA",-76.437689,40.4440947,"{-76.459747,40.431143,-76.415209,40.452581}"
2018,4227672,place,"Fredericktown, PA",-80.009211,40.001925,"{-80.021555,39.993614,-79.995457,40.010936}"
2018,4227688,place,"Fredonia, PA",-80.2580673,41.3219103,"{-80.265936,41.317711,-80.251184,41.326499}"
2018,4227696,place,"Freeburg, PA",-76.9408775,40.7624974,"{-76.949194,40.756739,-76.932184,40.767708}"
2018,4227712,place,"Freedom, PA",-80.2536117,40.6851452,"{-80.266081,40.673964,-80.242672,40.695893}"
2018,4227744,place,"Freeland, PA",-75.8963226,41.0212209,"{-75.906201,41.013497,-75.886279,41.026448}"
2018,4227760,place,"Freemansburg, PA",-75.3399355,40.6280135,"{-75.350192,40.620342,-75.331456,40.640368}"
2018,4227784,place,"Freeport, PA",-79.6825699,40.6862235,"{-79.69293,40.669732,-79.672656,40.697705}"
2018,4227928,place,"Friedens, PA",-79.0027013,40.0448894,"{-79.033904,40.028171,-78.972719,40.060185}"
2018,4227936,place,"Friedensburg, PA",-76.229107,40.6070122,"{-76.24702,40.596802,-76.215102,40.617255}"
2018,4227968,place,"Friendsville, PA",-76.0477269,41.9179232,"{-76.065016,41.905905,-76.030293,41.930062}"
2018,4228014,place,"Frizzleburg, PA",-80.4389232,41.0740253,"{-80.470004,41.062352,-80.428575,41.088376}"
2018,4228128,place,"Frystown, PA",-76.3247358,40.4553636,"{-76.350577,40.443017,-76.314574,40.460636}"
2018,4228144,place,"Fullerton, PA",-75.4801522,40.6307073,"{-75.509379,40.612188,-75.459556,40.647124}"
2018,4228280,place,"Galeton, PA",-77.6435124,41.7343036,"{-77.660616,41.727593,-77.630539,41.739906}"
2018,4228328,place,"Gallitzin, PA",-78.5547028,40.4809542,"{-78.566111,40.472533,-78.545595,40.48799}"
2018,4228376,place,"Gap, PA",-76.0212466,39.9898888,"{-76.042853,39.97537,-75.989649,40.00364}"
2018,4228456,place,"Garden View, PA",-77.0481351,41.2565246,"{-77.062685,41.246077,-77.039458,41.268172}"
2018,4228488,place,"Gardners, PA",-77.2082553,40.0064224,"{-77.218172,39.999234,-77.198235,40.013664}"
2018,4228520,place,"Garrett, PA",-79.0618471,39.8643838,"{-79.071259,39.857698,-79.051976,39.87368}"
2018,4228600,place,"Gastonville, PA",-80.0095277,40.2669684,"{-80.033309,40.250457,-79.985864,40.283029}"
2018,4228720,place,"Geistown, PA",-78.8726331,40.2935517,"{-78.88614,40.286002,-78.856933,40.303586}"
2018,4228768,place,"Geneva, PA",-80.225979,41.5620144,"{-80.229827,41.555429,-80.222519,41.569886}"
2018,4228824,place,"Georgetown, PA",-80.4986677,40.6421046,"{-80.506923,40.637007,-80.492412,40.646094}"
2018,4228828,place,"Georgetown, PA",-76.0807374,39.9410481,"{-76.099818,39.92212,-76.055286,39.960814}"
2018,4228832,place,"Georgetown, PA",-75.8719924,41.2267113,"{-75.88868,41.219151,-75.856148,41.233599}"
2018,4228960,place,"Gettysburg, PA",-77.2341471,39.8305967,"{-77.246064,39.815928,-77.217636,39.843713}"
2018,4229000,place,"Gibraltar, PA",-75.8563075,40.2794239,"{-75.879635,40.269508,-75.843608,40.289704}"
2018,4229040,place,"Gibsonia, PA",-79.9683482,40.6322305,"{-79.987726,40.614549,-79.95054,40.650822}"
2018,4229088,place,"Gilberton, PA",-76.2233476,40.7951184,"{-76.251553,40.78821,-76.19721,40.804629}"
2018,4229096,place,"Gilbertsville, PA",-75.6086297,40.3230406,"{-75.634193,40.301862,-75.583549,40.342087}"
2018,4229232,place,"Girard, PA",-80.3192085,42.0041155,"{-80.344064,41.991061,-80.299069,42.019791}"
2018,4229264,place,"Girardville, PA",-76.282923,40.7923814,"{-76.293235,40.787661,-76.273536,40.797582}"
2018,4229392,place,"Glasgow, PA",-80.5076703,40.6444952,"{-80.512421,40.641377,-80.503248,40.647386}"
2018,4229432,place,"Glassport, PA",-79.8859847,40.325814,"{-79.897559,40.311503,-79.87231,40.345168}"
2018,4229496,place,"Glenburn, PA",-75.7242859,41.516361,"{-75.740385,41.499653,-75.709567,41.531547}"
2018,4229512,place,"Glen Campbell, PA",-78.8296388,40.8197467,"{-78.839549,40.811415,-78.816694,40.830701}"
2018,4229568,place,"Glendon, PA",-75.2399933,40.6575829,"{-75.246363,40.648236,-75.226356,40.672944}"
2018,4229592,place,"Glenfield, PA",-80.1406196,40.5224384,"{-80.152511,40.51314,-80.120288,40.525995}"
2018,4229632,place,"Glen Hope, PA",-78.4921364,40.8034187,"{-78.5191,40.78657,-78.482919,40.816842}"
2018,4229680,place,"Glen Lyon, PA",-76.086468,41.1774226,"{-76.108074,41.165183,-76.055052,41.201544}"
2018,4229720,place,"Glenolden, PA",-75.2919546,39.8996265,"{-75.305746,39.888737,-75.279521,39.907881}"
2018,4229732,place,"Glen Osborne, PA",-80.1670748,40.5298121,"{-80.178581,40.523914,-80.159008,40.537606}"
2018,4229760,place,"Glen Rock, PA",-76.7307038,39.7935013,"{-76.742243,39.785216,-76.718781,39.801789}"
2018,4229800,place,"Glenshaw, PA",-79.9734752,40.5390766,"{-80.001855,40.51929,-79.948908,40.555152}"
2018,4229808,place,"Glenside, PA",-75.1517721,40.1032101,"{-75.164636,40.092351,-75.13456,40.113872}"
2018,4230013,place,"Gold Key Lake, PA",-74.9435057,41.3142611,"{-74.9593,41.297027,-74.930105,41.334251}"
2018,4230016,place,"Goldsboro, PA",-76.7533227,40.1557312,"{-76.758585,40.145294,-76.745884,40.16256}"
2018,4230096,place,"Goodville, PA",-76.0032426,40.1336406,"{-76.019987,40.115915,-75.990424,40.139337}"
2018,4230128,place,"Gordon, PA",-76.3399296,40.7501156,"{-76.354269,40.741053,-76.325549,40.757694}"
2018,4230136,place,"Gordonville, PA",-76.1365018,40.0211162,"{-76.150131,40.014317,-76.124205,40.02893}"
2018,4230192,place,"Gouglersville, PA",-76.0187797,40.2703742,"{-76.03408,40.26063,-76.001228,40.280982}"
2018,4230200,place,"Gouldsboro, PA",-75.4417035,41.2456685,"{-75.469177,41.228577,-75.416092,41.25813}"
2018,4230224,place,"Graceton, PA",-79.168714,40.5070739,"{-79.173174,40.503084,-79.164706,40.511112}"
2018,4230280,place,"Grampian, PA",-78.611703,40.9644213,"{-78.618846,40.960489,-78.603392,40.969515}"
2018,4230435,place,"Grantley, PA",-76.7280971,39.9399878,"{-76.746036,39.927764,-76.711843,39.953377}"
2018,4230472,place,"Granville, PA",-77.6151627,40.5540797,"{-77.631506,40.546001,-77.599851,40.565684}"
2018,4230512,place,"Grapeville, PA",-79.6059719,40.3252718,"{-79.611505,40.321377,-79.601653,40.32831}"
2018,4230528,place,"Grassflat, PA",-78.106435,41.0032392,"{-78.13073,40.993931,-78.097431,41.013019}"
2018,4230600,place,"Gratz, PA",-76.7157193,40.6073222,"{-76.739103,40.591857,-76.695806,40.622208}"
2018,4230704,place,"Grazierville, PA",-78.2707487,40.6575845,"{-78.285444,40.648017,-78.256709,40.668227}"
2018,4230728,place,"Great Bend, PA",-75.7452182,41.9730303,"{-75.753694,41.968474,-75.737445,41.979463}"
2018,4230896,place,"Greencastle, PA",-77.7266738,39.7906696,"{-77.739908,39.778367,-77.713812,39.804571}"
2018,4231038,place,"Greenfields, PA",-75.9561662,40.3632012,"{-75.967724,40.354583,-75.941372,40.371214}"
2018,4231082,place,"Green Hills, PA",-80.3053539,40.1154183,"{-80.318615,40.107296,-80.291164,40.127206}"
2018,4231088,place,"Green Lane, PA",-75.4717524,40.3366483,"{-75.478397,40.331452,-75.461277,40.342232}"
2018,4231120,place,"Greenock, PA",-79.8041783,40.3131772,"{-79.818398,40.301314,-79.789769,40.320165}"
2018,4231192,place,"Greensboro, PA",-79.9130319,39.7921236,"{-79.917038,39.787785,-79.908577,39.796293}"
2018,4231200,place,"Greensburg, PA",-79.5443987,40.311251,"{-79.57534,40.285243,-79.522966,40.342435}"
2018,4231208,place,"Greens Landing, PA",-76.5455537,41.936246,"{-76.559563,41.91397,-76.517666,41.949206}"
2018,4231256,place,"Green Tree, PA",-80.0543165,40.417056,"{-80.074716,40.401943,-80.034827,40.42942}"
2018,4231328,place,"Greenville, PA",-80.3838092,41.4050744,"{-80.405934,41.392973,-80.361358,41.418091}"
2018,4231368,place,"Greenwood, PA",-78.3588914,40.532559,"{-78.371845,40.521951,-78.346843,40.542408}"
2018,4231536,place,"Grier City, PA",-76.0560319,40.8265922,"{-76.066538,40.81924,-76.049107,40.831006}"
2018,4231568,place,"Grill, PA",-75.9347775,40.298327,"{-75.947063,40.289788,-75.921576,40.308842}"
2018,4231592,place,"Grindstone, PA",-79.8228193,40.0221244,"{-79.839227,40.0137,-79.80957,40.03047}"
2018,4231656,place,"Grove City, PA",-80.0885956,41.1571162,"{-80.115721,41.135063,-80.066368,41.172305}"
2018,4231716,place,"Guilford, PA",-77.599485,39.9173148,"{-77.617522,39.904699,-77.581014,39.930847}"
2018,4231840,place,"Guys Mills, PA",-79.97591,41.6307958,"{-79.98391,41.626733,-79.968498,41.634734}"
2018,4232024,place,"Halfway House, PA",-75.6402105,40.2794591,"{-75.653902,40.260562,-75.626238,40.29626}"
2018,4232032,place,"Halifax, PA",-76.932499,40.462859,"{-76.940091,40.455088,-76.924907,40.47063}"
2018,4232056,place,"Hallam, PA",-76.6041575,40.0024343,"{-76.616507,39.996081,-76.592079,40.009879}"
2018,4232080,place,"Hallstead, PA",-75.7470118,41.9617546,"{-75.754295,41.951366,-75.741464,41.970366}"
2018,4232120,place,"Hamburg, PA",-75.9823565,40.5562254,"{-76.002519,40.536669,-75.96906,40.573801}"
2018,4232320,place,"Hampton, PA",-77.0582094,39.9288765,"{-77.067435,39.917796,-77.047964,39.937643}"
2018,4232384,place,"Hannasville, PA",-79.9309753,41.4716015,"{-79.956497,41.454497,-79.906233,41.482526}"
2018,4232448,place,"Hanover, PA",-76.983605,39.8117556,"{-76.99965,39.791156,-76.963061,39.831769}"
2018,4232600,place,"Harleigh, PA",-75.9702958,40.9862481,"{-75.978952,40.97929,-75.960053,40.993713}"
2018,4232616,place,"Harleysville, PA",-75.3878567,40.2784026,"{-75.41527,40.261804,-75.357817,40.295846}"
2018,4232656,place,"Harmonsburg, PA",-80.3141913,41.6655328,"{-80.328432,41.652583,-80.30197,41.674427}"
2018,4232688,place,"Harmony, PA",-80.124921,40.8013489,"{-80.132104,40.791279,-80.111967,40.809109}"
2018,4232800,place,"Harrisburg, PA",-76.8850199,40.2758906,"{-76.92449,40.237681,-76.836867,40.32624}"
2018,4232864,place,"Harrison City, PA",-79.6501845,40.3547988,"{-79.654311,40.351798,-79.64743,40.35826}"
2018,4232896,place,"Harrisville, PA",-80.0107465,41.1364072,"{-80.021879,41.12748,-80.000049,41.145343}"
2018,4232936,place,"Hartleton, PA",-77.1564143,40.9001858,"{-77.169978,40.891508,-77.146515,40.906514}"
2018,4232976,place,"Hartstown, PA",-80.3845645,41.5484739,"{-80.395793,41.544959,-80.366302,41.559659}"
2018,4233000,place,"Harveys Lake, PA",-76.0446739,41.3647178,"{-76.068155,41.338458,-76.009177,41.383768}"
2018,4233024,place,"Harwick, PA",-79.8053807,40.5562269,"{-79.811297,40.548899,-79.798196,40.56229}"
2018,4233072,place,"Hasson Heights, PA",-79.676595,41.4486198,"{-79.692894,41.434119,-79.663469,41.466433}"
2018,4233080,place,"Hastings, PA",-78.7094231,40.6647347,"{-78.718668,40.657373,-78.697291,40.67022}"
2018,4233088,place,"Hatboro, PA",-75.105504,40.1774401,"{-75.123001,40.164387,-75.090209,40.191109}"
2018,4233112,place,"Hatfield, PA",-75.2988762,40.2771022,"{-75.307869,40.266755,-75.288271,40.287207}"
2018,4233154,place,"Haverford College, PA",-75.3073763,40.0092624,"{-75.313715,40.003007,-75.298717,40.012606}"
2018,4233184,place,"Hawk Run, PA",-78.2030801,40.9242567,"{-78.217725,40.915633,-78.192007,40.932026}"
2018,4233200,place,"Hawley, PA",-75.1759644,41.475949,"{-75.187864,41.469089,-75.166853,41.485071}"
2018,4233216,place,"Hawthorn, PA",-79.283246,41.020482,"{-79.291874,41.009295,-79.26342,41.030197}"
2018,4233312,place,"Haysville, PA",-80.1547056,40.5261424,"{-80.161749,40.521677,-80.149259,40.533518}"
2018,4233408,place,"Hazleton, PA",-75.9723867,40.9504235,"{-75.996337,40.928014,-75.945795,40.974953}"
2018,4233504,place,"Hebron, PA",-76.3987616,40.3391376,"{-76.404209,40.334769,-76.392521,40.342845}"
2018,4233528,place,"Heckscherville, PA",-76.2668596,40.7210409,"{-76.281539,40.716881,-76.251603,40.724583}"
2018,4233576,place,"Hegins, PA",-76.4875496,40.6523725,"{-76.505163,40.642147,-76.469195,40.66399}"
2018,4233592,place,"Heidelberg, PA",-80.0922067,40.3914673,"{-80.099103,40.387062,-80.086081,40.395138}"
2018,4233632,place,"Heidlersburg, PA",-77.1493815,39.9504198,"{-77.16297,39.938545,-77.13371,39.962904}"
2018,4233672,place,"Heilwood, PA",-78.8608644,40.6377046,"{-78.934186,40.613029,-78.846656,40.647442}"
2018,4233744,place,"Hellertown, PA",-75.3379131,40.5813459,"{-75.348228,40.566981,-75.327261,40.59639}"
2018,4233772,place,"Hemlock Farms, PA",-75.0498198,41.3157557,"{-75.079087,41.281251,-75.021474,41.348402}"
2018,4233840,place,"Hendersonville, PA",-80.1583171,40.3007344,"{-80.167836,40.295574,-80.148949,40.305943}"
2018,4234008,place,"Hereford, PA",-75.5503893,40.4509419,"{-75.563267,40.434468,-75.536063,40.459187}"
2018,4234048,place,"Herminie, PA",-79.7136029,40.2632248,"{-79.720461,40.259356,-79.705952,40.267206}"
2018,4234064,place,"Hermitage, PA",-80.440704,41.2295517,"{-80.519151,41.187425,-80.386117,41.271274}"
2018,4234080,place,"Herndon, PA",-76.8526155,40.7123103,"{-76.869272,40.698975,-76.837356,40.724911}"
2018,4234144,place,"Hershey, PA",-76.6443279,40.2800098,"{-76.689573,40.246097,-76.595832,40.324068}"
2018,4234256,place,"Hickory, PA",-80.305135,40.2957189,"{-80.322161,40.280404,-80.284199,40.315909}"
